-4.18063e+019	4.83018e+018	-2.83047e+010	3.27024e+009	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
0	0	1.44146e+010	-1.66543e+009	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683
2.12905e+019	-2.45985e+018	1.44146e+010	-1.66543e+009	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683
0	0	-5.10421e+009	5.89726e+008	118.953	12.0009	118.628	12.2586	2.11648	0.0177712
2.54147e+018	2.1997e+019	2.30373e+009	1.99393e+010	118.85	12.4063	118.628	12.2586	2.11648	0.0177712
0	0	-4.07844e+009	-3.52998e+010	120.695	12.2918	120.743	12.3289	2.21139	0.128528
-6.02389e+018	-5.21381e+019	-4.07844e+009	-3.52998e+010	120.934	12.1905	120.743	12.3289	2.21139	0.128528
-2048	-16384	2.09108e+009	1.80988e+010	123.568	12.8297	122.95	12.5114	2.29835	0.246599
3.08855e+018	2.67321e+019	2.09108e+009	1.80988e+010	123.142	12.7694	122.95	12.5114	2.29835	0.246599
1024	8192	-7.41356e+008	-6.4166e+009	124.894	12.7743	125.242	12.8125	2.37624	0.369827
1.69123e+019	-1.954e+018	1.53302e+010	-1.77121e+009	125.376	12.9964	125.242	12.8125	2.37624	0.369827
8192	-512	-2.68962e+010	3.10751e+009	127.853	13.3273	127.609	13.2365	2.44434	0.495787
-3.97259e+019	4.58982e+018	-2.68962e+010	3.10751e+009	127.506	13.153	127.609	13.2365	2.44434	0.495787
0	0	1.37171e+010	-1.58484e+009	129.947	13.6963	130.042	13.7853	2.50232	0.621879
2.02603e+019	-2.34082e+018	1.37171e+010	-1.58484e+009	130.334	13.781	130.042	13.7853	2.50232	0.621879
0	0	-4.85848e+009	5.61335e+008	132.092	14.507	132.53	14.458	2.55028	0.74543
2.41629e+018	2.09135e+019	2.19026e+009	1.89572e+010	132.447	14.3423	132.53	14.458	2.55028	0.74543
0	0	-3.88327e+009	-3.36105e+010	135.074	15.0475	135.066	15.2513	2.58865	0.863795
-5.73562e+018	-4.96431e+019	-3.88327e+009	-3.36105e+010	135.127	14.6575	135.066	15.2513	2.58865	0.863795
0	0	1.99275e+009	1.72477e+010	137.561	16.2147	137.639	16.1592	2.61821	0.974442
2.94332e+018	2.5475e+019	1.99275e+009	1.72477e+010	137.653	16.5145	137.639	16.1592	2.61821	0.974442
1024	8192	-7.06608e+008	-6.11585e+009	140.331	17.008	140.242	17.1733	2.63994	1.07503
1.63132e+019	-1.88478e+018	1.47872e+010	-1.70847e+009	140.305	17.5379	140.242	17.1733	2.63994	1.07503
8192	0	-2.60017e+010	3.00416e+009	142.888	17.9918	142.868	18.2829	2.65497	1.16346
-3.84047e+019	4.43717e+018	-2.60017e+010	3.00416e+009	142.626	18.1458	142.868	18.2829	2.65497	1.16346
0	1024	1.32783e+010	-1.53414e+009	145.392	19.1617	145.51	19.4754	2.66445	1.23795
1.96122e+019	-2.26593e+018	1.32783e+010	-1.53414e+009	145.789	19.3785	145.51	19.4754	2.66445	1.23795
0	0	-4.70417e+009	5.43507e+008	148.251	20.4754	148.163	20.7364	2.66951	1.29702
2.31369e+018	2.00255e+019	2.09725e+009	1.81522e+010	148.146	20.9376	148.163	20.7364	2.66951	1.29702
0	8192	-3.72167e+009	-3.22119e+010	150.686	22.1142	150.825	22.0502	2.67111	1.33953
-5.49694e+018	-4.75772e+019	-3.72167e+009	-3.22119e+010	150.649	21.8148	150.825	22.0502	2.67111	1.33953
0	-16384	1.91084e+009	1.65387e+010	153.422	23.4909	153.491	23.3999	2.66999	1.3647
2.82232e+018	2.44278e+019	1.91084e+009	1.65387e+010	153.466	22.9115	153.491	23.3999	2.66999	1.3647
0	0	-6.77626e+008	-5.865e+009	156.047	24.8084	156.159	24.7682	2.66666	1.37208
1.59493e+019	-1.84274e+018	1.44573e+010	-1.67036e+009	156.009	25.0678	156.159	24.7682	2.66666	1.37208
8192	512	-2.54672e+010	2.94241e+009	158.905	26.0308	158.827	26.1372	2.66127	1.36157
